model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
pangu_operational,-87.18750000000003,270.0,10m_wind_speed,10,0.9813598437645086,0.1033762858871208,0.10054310591198577,0.13768127085910034,0.037097831938146274,0.14758002815227197
graphcast_operational,-87.18750000000003,270.0,10m_wind_speed,10,1.0074795591917234,0.0795118936290444,0.10855185217775412,0.06899339972893256,0.03951918489624798,0.09194309433307146
hres,-87.18750000000003,270.0,10m_wind_speed,10,1.0222328992247591,0.06603243997089672,0.11233487249630525,0.03654792031174732,0.04167765675324533,0.042346543174946474
pangu_operational,-87.18750000000003,275.625,10m_wind_speed,10,0.9843960613043088,0.11308679893362482,0.09421357033171288,0.09606396550290608,0.03629564592752955,0.13663274293673555
graphcast_operational,-87.18750000000003,275.625,10m_wind_speed,10,0.9886778802903581,0.10922900029689318,0.09775657808112577,0.06207042971054972,0.03817570456343469,0.09191164689010545
hres,-87.18750000000003,275.625,10m_wind_speed,10,1.0149120000414744,0.08559279527714503,0.10009735846513738,0.03961171457532876,0.03948996765453506,0.060649171983654784
pangu_operational,-87.18750000000003,281.25,10m_wind_speed,10,0.9473151333079362,0.13590410503172898,0.08528136337989144,0.08069399186045276,0.03479661933003165,0.1414735989650268
graphcast_operational,-87.18750000000003,281.25,10m_wind_speed,10,0.9532826834914758,0.1304607890376018,0.08723249322098463,0.05966143193775028,0.03690208739106646,0.08952602613359871
hres,-87.18750000000003,281.25,10m_wind_speed,10,0.9795729445514415,0.10648006091365238,0.09063985783394307,0.022931123738275903,0.03751260268247652,0.0744629681123636
pangu_operational,-87.18750000000003,286.875,10m_wind_speed,10,0.9927686304576305,0.14028044342260554,0.09540067355962008,0.07033333600699335,0.03627680201509484,0.1344518398754552
graphcast_operational,-87.18750000000003,286.875,10m_wind_speed,10,0.9851176018260912,0.14690609489936082,0.09702818170261902,0.05447348922113478,0.03843108216346096,0.08305168563817572
hres,-87.18750000000003,286.875,10m_wind_speed,10,1.0148123764477004,0.12119096079143934,0.09992945310263816,0.026200991730763235,0.03796129427127828,0.09426061319354045
pangu_operational,-87.18750000000003,292.5,10m_wind_speed,10,1.007187510524592,0.15925023546177727,0.09433829954636294,0.08435772393878653,0.03721197306795331,0.14263912337040513
graphcast_operational,-87.18750000000003,292.5,10m_wind_speed,10,1.0169015892864943,0.15114140831049408,0.09932747024596061,0.035933111273466836,0.04015666370673456,0.07479368709487809
hres,-87.18750000000003,292.5,10m_wind_speed,10,1.038900110268537,0.1327781431363576,0.09606931622630391,0.06755657254701143,0.039806853719759505,0.08285328115453856
pangu_operational,-87.18750000000003,298.125,10m_wind_speed,10,1.1165596821589572,0.15993060137710832,0.10228398897584669,0.08187039797481308,0.0402668207696885,0.13921166680003513
graphcast_operational,-87.18750000000003,298.125,10m_wind_speed,10,1.1142893896546127,0.16163870824259627,0.10626500183376197,0.04613571664792403,0.04177404068237251,0.10699165807807264
hres,-87.18750000000003,298.125,10m_wind_speed,10,1.126208197549127,0.15267131855422225,0.10381111637261134,0.06816247669532151,0.04156167071547605,0.11153151462329429
pangu_operational,-87.18750000000003,303.75,10m_wind_speed,10,1.0819291973086267,0.15431339234798877,0.09978420071785309,0.10203932372690916,0.03920639406442512,0.14585071195117433
