model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
hres,-87.18750000000003,191.25,mean_sea_level_pressure,5,188.46561208996118,0.6171258368984146,19.776122784761355,0.4720790211330145,7.553910073802515,0.5608063139802668
pangu_operational,-87.18750000000003,196.875,mean_sea_level_pressure,5,205.03561205768654,0.5929055052947029,24.21998652229551,0.3672633767363533,7.805478585617322,0.5584555050113628
graphcast_operational,-87.18750000000003,196.875,mean_sea_level_pressure,5,183.08489004953256,0.6364882663314136,19.681084308540385,0.4858402247214493,6.645800900593414,0.6240567736801406
hres,-87.18750000000003,196.875,mean_sea_level_pressure,5,197.30764441892933,0.6082492450939804,20.193810060482836,0.4724454872534603,7.918009374380984,0.5520898030559594
pangu_operational,-87.18750000000003,202.5,mean_sea_level_pressure,5,205.58228693578167,0.5893472882914318,24.86389180530653,0.3681113497425129,7.725236108425126,0.5582549074075875
graphcast_operational,-87.18750000000003,202.5,mean_sea_level_pressure,5,184.96297421636996,0.6305345754259424,20.541206938300462,0.47796766376966665,6.728833152482501,0.6152313039674538
hres,-87.18750000000003,202.5,mean_sea_level_pressure,5,199.2459817086749,0.6020041225085615,21.09570512977075,0.4638756979373669,7.9998777003607415,0.5425503290935327
pangu_operational,-87.18750000000003,208.125,mean_sea_level_pressure,5,208.8934223918097,0.5943843480252399,25.539192691758455,0.3676542457671145,8.092362713829845,0.5579953746763666
graphcast_operational,-87.18750000000003,208.125,mean_sea_level_pressure,5,189.81761249396985,0.6314245141542921,21.202222835809426,0.4750368285975567,7.0795314101776015,0.6133161921827024
hres,-87.18750000000003,208.125,mean_sea_level_pressure,5,207.40977875675588,0.5972651906742814,21.559892492539703,0.4661809931143815,8.350644830120821,0.5438880127011197
pangu_operational,-87.18750000000003,213.75,mean_sea_level_pressure,5,214.07385105897797,0.581535071632871,25.168564477064123,0.3591581871116632,7.9853411237726295,0.5585049164361434
graphcast_operational,-87.18750000000003,213.75,mean_sea_level_pressure,5,192.87360549636054,0.6229766545111185,20.61778200773779,0.47503017855405055,7.019356691139436,0.6119124504658593
hres,-87.18750000000003,213.75,mean_sea_level_pressure,5,207.54896777665004,0.5942897112202674,20.69998199117358,0.47293720315005455,8.242296491845979,0.5442983183783602
pangu_operational,-87.18750000000003,219.375,mean_sea_level_pressure,5,212.46141713494708,0.5818796600667098,25.439320341914275,0.3587976709266497,7.839599286127482,0.5664110202735558
graphcast_operational,-87.18750000000003,219.375,mean_sea_level_pressure,5,191.17713090650616,0.6237667617959646,21.098121676507002,0.46821831022898897,6.865218430327876,0.6203016319887146
hres,-87.18750000000003,219.375,mean_sea_level_pressure,5,204.86201392494877,0.5968351522040724,20.570235692452187,0.48152376485245374,8.064342503628758,0.5539810249612633
pangu_operational,-87.18750000000003,225.0,mean_sea_level_pressure,5,205.8332114727523,0.5958661689246109,24.507875062585377,0.3906380703592219,7.6370601759199985,0.5873122264055749
graphcast_operational,-87.18750000000003,225.0,mean_sea_level_pressure,5,188.55507388012293,0.629790140130207,21.38266792410562,0.4683429814364968,6.8104712606834905,0.6319790394526114
hres,-87.18750000000003,225.0,mean_sea_level_pressure,5,204.27557567065827,0.5989244378969325,20.97518893611253,0.478474507804142,7.919593170284755,0.5720448447527504
pangu_operational,-87.18750000000003,230.62499999999997,mean_sea_level_pressure,5,201.99633672787527,0.601587652708122,24.627971240351776,0.44243093725954563,7.432032327207141,0.60251901133099
graphcast_operational,-87.18750000000003,230.62499999999997,mean_sea_level_pressure,5,184.16631517597335,0.6367551258110028,22.211145349171787,0.4971470701395531,6.5635435819885535,0.6489676474373827
hres,-87.18750000000003,230.62499999999997,mean_sea_level_pressure,5,200.68921812636614,0.6041657796120653,21.94605642237662,0.5031485951134771,7.656043185055927,0.5905384314128467
pangu_operational,-87.18750000000003,236.25,mean_sea_level_pressure,5,196.07349999057593,0.6053612649195684,23.294827894104333,0.4535890323129217,7.254839355981051,0.6078871528221356
graphcast_operational,-87.18750000000003,236.25,mean_sea_level_pressure,5,179.70710856412228,0.6383020346343811,21.526627184543628,0.4950645162773501,6.310446942740351,0.6589301022023578
hres,-87.18750000000003,236.25,mean_sea_level_pressure,5,194.86151790058275,0.6078006311723156,20.428175238484034,0.5208301580555442,7.255235759498808,0.607865727825061
pangu_operational,-87.18750000000003,241.875,mean_sea_level_pressure,5,193.861088826396,0.6133067464432046,24.0625004671811,0.47975482185656504,7.313035226135594,0.6146689337423393
graphcast_operational,-87.18750000000003,241.875,mean_sea_level_pressure,5,179.91767015451032,0.6411195786344261,22.078833635662143,0.5226428461310306,6.209058728803799,0.6728385483669155
hres,-87.18750000000003,241.875,mean_sea_level_pressure,5,197.00827716444672,0.6070290735725716,21.655412329085554,0.5317974596912509,7.2714417109481735,0.6168605372367808
pangu_operational,-87.18750000000003,247.49999999999997,mean_sea_level_pressure,5,190.01800452019296,0.6232323081110858,23.594195061955684,0.5154708839745128,7.158619826588122,0.6282665653994804
graphcast_operational,-87.18750000000003,247.49999999999997,mean_sea_level_pressure,5,178.7432425913166,0.6455879056202066,21.794572592992232,0.5524278338419176,5.980432989145761,0.6894475542343513
hres,-87.18750000000003,247.49999999999997,mean_sea_level_pressure,5,197.02725943489585,0.6093343577418985,21.471663255368426,0.5590590825666313,7.035042945888836,0.6346836764365753
pangu_operational,-87.18750000000003,253.125,mean_sea_level_pressure,5,188.77015150642507,0.6268271449925534,22.97498898220842,0.5272206880429436,7.146922517407365,0.6293248609653372
graphcast_operational,-87.18750000000003,253.125,mean_sea_level_pressure,5,174.83724675255078,0.6543705982559955,20.857857879706714,0.5707870108272006,5.62808026572106,0.7080996149163253
hres,-87.18750000000003,253.125,mean_sea_level_pressure,5,196.02460571799227,0.6124860779962749,20.64190229920168,0.5752309446564409,6.612740818711578,0.6570301949677076
pangu_operational,-87.18750000000003,258.75,mean_sea_level_pressure,5,195.7777379370304,0.6278400885723823,24.20037973062884,0.5376595689433006,7.4418387248121585,0.6310906803188535
graphcast_operational,-87.18750000000003,258.75,mean_sea_level_pressure,5,179.82369657053664,0.6581676155140643,22.406425811912996,0.5719324785962511,5.835413989209784,0.7107249049029124
hres,-87.18750000000003,258.75,mean_sea_level_pressure,5,200.16327390870472,0.6195034886301258,21.2915932821145,0.5932309936658604,6.68357879811305,0.6686793951572155
pangu_operational,-87.18750000000003,264.375,mean_sea_level_pressure,5,202.13243949160048,0.6334732389241519,26.61388893002903,0.548227874852155,7.727766719262298,0.6415190562924439
graphcast_operational,-87.18750000000003,264.375,mean_sea_level_pressure,5,184.31258932659875,0.6657859739817349,24.464688722261354,0.5847106582508581,6.334659784238389,0.7061434564452199
hres,-87.18750000000003,264.375,mean_sea_level_pressure,5,203.88999858189254,0.6302862569514195,22.7053117061881,0.6145761730419287,6.786614560141313,0.6851778682662999
pangu_operational,-87.18750000000003,270.0,mean_sea_level_pressure,5,197.8496012587624,0.6344797749683411,23.400515544366886,0.5427467845073167,7.311625720841878,0.6494759677357401
graphcast_operational,-87.18750000000003,270.0,mean_sea_level_pressure,5,182.82817173573042,0.6622313411308364,20.69442248023395,0.5956246688706422,6.024226261601353,0.7111947245235065
hres,-87.18750000000003,270.0,mean_sea_level_pressure,5,197.62085238479762,0.6349023805200096,18.964656941342213,0.6294248154189982,6.332460753159156,0.6964177650634803
pangu_operational,-87.18750000000003,275.625,mean_sea_level_pressure,5,197.62737198351047,0.6446124352261531,23.26011230340676,0.5582329576122896,7.326612782765546,0.6582066888821987
graphcast_operational,-87.18750000000003,275.625,mean_sea_level_pressure,5,183.77839755571208,0.6695166438239438,20.3697104226221,0.6131288357374824,5.959793860559686,0.7219700648064911
hres,-87.18750000000003,275.625,mean_sea_level_pressure,5,198.41784533733565,0.6431909499459765,19.076901288272712,0.6376824776203593,6.283585591530057,0.7068648789419867
pangu_operational,-87.18750000000003,281.25,mean_sea_level_pressure,5,196.533800247129,0.647740532235203,21.967242869322064,0.5680758727628308,7.465907835948186,0.6515713960930298
graphcast_operational,-87.18750000000003,281.25,mean_sea_level_pressure,5,183.60112794521646,0.6709205463402566,19.032712412226775,0.6257751713990682,6.067632194266567,0.7168279248921661
hres,-87.18750000000003,281.25,mean_sea_level_pressure,5,196.17251114781848,0.6483880926328156,17.703658758015283,0.6519072783303551,6.272352983286378,0.7072737514043216
pangu_operational,-87.18750000000003,286.875,mean_sea_level_pressure,5,196.57958005523182,0.6449624741528711,22.122204684885162,0.5677027156535828,7.557537606471999,0.6450505849592832
graphcast_operational,-87.18750000000003,286.875,mean_sea_level_pressure,5,182.62924271154588,0.6701578339854818,18.78332213581156,0.6329489187005307,6.163690215814979,0.7105144095184964
hres,-87.18750000000003,286.875,mean_sea_level_pressure,5,194.93474115892886,0.6479331770712334,17.728539369290043,0.6535607759741503,6.273260344155569,0.7053683083694762
pangu_operational,-87.18750000000003,292.5,mean_sea_level_pressure,5,194.04870201682039,0.6392112070630008,22.061741931608605,0.5629705429368546,7.439476514952617,0.6369202055586692
graphcast_operational,-87.18750000000003,292.5,mean_sea_level_pressure,5,179.91850282386656,0.665483052521381,17.95065385384648,0.6444086540403576,6.099939008677005,0.7022956390918578
hres,-87.18750000000003,292.5,mean_sea_level_pressure,5,191.96770614137208,0.6430803387923374,17.86037723661629,0.6461969779694432,6.300518032616127,0.6925064838153158
pangu_operational,-87.18750000000003,298.125,mean_sea_level_pressure,5,194.96697919070184,0.6438146869859797,22.22194688286586,0.5619314912804422,7.520924326161215,0.6394779332767667
graphcast_operational,-87.18750000000003,298.125,mean_sea_level_pressure,5,184.4925624277557,0.6629504064233724,18.14028343700905,0.6423946580878606,6.363683250683063,0.6949512934829252
hres,-87.18750000000003,298.125,mean_sea_level_pressure,5,197.68720007370646,0.6388451135192207,17.962871681010927,0.6458920340733706,6.639149144424529,0.6817465956271064
pangu_operational,-87.18750000000003,303.75,mean_sea_level_pressure,5,199.76482195075565,0.6430284112945355,23.041360279243513,0.5672800161161142,7.811368470479008,0.633784223030534
